1403636591363555328,-0.04221,0.02431,-0.00671,-0.04546,0.91199,0.02441,0.40695,0.07723,-0.28254,-0.06507,
1403636591463555584,-0.03420,0.00085,-0.01506,-0.04444,0.91246,0.02026,0.40625,0.08349,-0.20146,-0.08596,
1403636591563555584,-0.02561,-0.01716,-0.02357,-0.03813,0.91080,0.01481,0.41082,0.09340,-0.16175,-0.08313,
1403636591663555328,-0.01554,-0.03018,-0.03105,-0.02768,0.90459,0.00458,0.42537,0.08571,-0.09291,-0.06232,
1403636591763555584,-0.00709,-0.03650,-0.03441,-0.01857,0.89552,-0.00083,0.44463,0.07825,-0.05853,-0.01106,
1403636591863555328,0.00077,-0.04101,-0.03401,-0.01059,0.88661,-0.00776,0.46234,0.07401,-0.05036,0.00783,
1403636591963555584,0.00885,-0.04600,-0.03333,-0.00659,0.88381,-0.01689,0.46749,0.09300,-0.06436,-0.00121,
1403636592063555584,0.02205,-0.05436,-0.03472,-0.00296,0.88695,-0.02815,0.46099,0.17195,-0.10591,-0.01623,
1403636592163555328,0.04127,-0.06574,-0.03714,0.00092,0.89018,-0.03983,0.45386,0.21768,-0.11371,-0.02801,
1403636592263555584,0.06410,-0.07631,-0.03947,0.00347,0.89424,-0.04576,0.44523,0.24919,-0.07972,-0.02068,
1403636592363555328,0.09051,-0.08099,-0.04076,0.00033,0.89766,-0.04717,0.43815,0.28822,-0.00356,-0.01468,
1403636592463555584,0.12131,-0.07647,-0.04039,-0.00716,0.89930,-0.04150,0.43530,0.31904,0.09805,0.00950,
1403636592563555584,0.15382,-0.06182,-0.03917,-0.01614,0.89649,-0.02863,0.44184,0.31597,0.20105,0.00646,
1403636592663555328,0.18438,-0.03799,-0.03919,-0.02453,0.89256,-0.01074,0.45013,0.28533,0.28862,-0.01054,
1403636592763555584,0.20954,-0.00490,-0.04011,-0.03604,0.89084,0.00899,0.45279,0.21070,0.39384,-0.01113,
1403636592863555328,0.22499,0.03915,-0.04177,-0.05534,0.89086,0.03061,0.44985,0.08456,0.49815,-0.03322,
1403636592963555584,0.22645,0.09208,-0.04486,-0.07439,0.89178,0.05294,0.44315,-0.06702,0.56510,-0.02645,
1403636593063555584,0.21215,0.15056,-0.04651,-0.09277,0.89191,0.07563,0.43609,-0.21855,0.59059,-0.00829,
1403636593163555328,0.18259,0.20898,-0.04588,-0.10962,0.89032,0.09688,0.43119,-0.36371,0.56786,0.01426,
1403636593263555584,0.14108,0.26262,-0.04304,-0.12921,0.88818,0.10908,0.42725,-0.46632,0.48131,0.02372,
1403636593363555328,0.09369,0.30347,-0.04095,-0.13841,0.88845,0.11732,0.42158,-0.50361,0.31415,0.00295,
1403636593463555584,0.04312,0.32546,-0.04180,-0.13854,0.88972,0.12042,0.41797,-0.50747,0.11225,-0.02549,
1403636593563555584,-0.00800,0.32830,-0.04491,-0.13373,0.89257,0.11408,0.41523,-0.47990,-0.05001,-0.05286,
1403636593663555328,-0.05459,0.31510,-0.05081,-0.12821,0.89801,0.09925,0.40900,-0.43677,-0.21384,-0.06822,
1403636593763555584,-0.09516,0.28556,-0.05720,-0.11580,0.90439,0.07643,0.40351,-0.37164,-0.36835,-0.06039,
1403636593863555328,-0.12798,0.24195,-0.06108,-0.09699,0.90738,0.04498,0.40648,-0.28327,-0.48025,-0.02387,
1403636593963555584,-0.15130,0.18995,-0.06191,-0.07417,0.90568,0.00990,0.41730,-0.18361,-0.54850,0.00924,
1403636594063555584,-0.16358,0.13381,-0.06029,-0.04854,0.90258,-0.02316,0.42715,-0.05545,-0.57272,0.02246,
1403636594163555328,-0.16103,0.07684,-0.05931,-0.02744,0.90119,-0.05304,0.42930,0.11150,-0.57008,-0.00387,
1403636594263555584,-0.14195,0.02140,-0.06096,-0.00933,0.90108,-0.07339,0.42729,0.28003,-0.54911,-0.02427,
1403636594363555328,-0.10750,-0.03184,-0.06297,0.00585,0.90055,-0.08341,0.42663,0.42564,-0.51106,-0.02161,
1403636594463555584,-0.06122,-0.07975,-0.06405,0.01735,0.89746,-0.08503,0.43248,0.52294,-0.43348,-0.01340,
1403636594563555584,-0.00757,-0.11619,-0.06543,0.02065,0.89249,-0.08375,0.44275,0.55102,-0.26413,-0.01590,
1403636594663555328,0.04590,-0.13257,-0.06715,0.01711,0.88885,-0.08351,0.45020,0.49875,-0.03024,-0.01706,
1403636594763555584,0.09151,-0.12329,-0.06870,0.01028,0.88741,-0.07575,0.45460,0.41534,0.22536,-0.03621,
1403636594863555328,0.12847,-0.08770,-0.07258,-0.00229,0.88665,-0.05634,0.45899,0.31889,0.48552,-0.03899,
1403636594963555584,0.15228,-0.02788,-0.07576,-0.01779,0.88564,-0.02643,0.46327,0.16020,0.69718,-0.02919,
1403636595063555584,0.15921,0.04860,-0.07856,-0.04193,0.88493,0.00896,0.46375,-0.00443,0.80354,-0.03388,
1403636595163555328,0.15218,0.12786,-0.08211,-0.06643,0.88535,0.04207,0.45822,-0.13157,0.77277,-0.03298,
1403636595263555584,0.13255,0.19878,-0.08423,-0.09088,0.88515,0.06962,0.45100,-0.24451,0.62565,-0.02801,
1403636595363555328,0.10166,0.25055,-0.08503,-0.10765,0.88436,0.09136,0.44493,-0.32304,0.39092,-0.01249,
1403636595463555584,0.06762,0.27618,-0.08479,-0.11605,0.88399,0.10212,0.44121,-0.33711,0.10589,-0.00542,
1403636595563555584,0.03461,0.27331,-0.08559,-0.11837,0.88533,0.10622,0.43691,-0.31788,-0.17018,-0.01355,
1403636595663555328,0.00494,0.24511,-0.08796,-0.11364,0.88787,0.10444,0.43344,-0.28268,-0.39965,-0.03125,
1403636595763555584,-0.02159,0.19595,-0.09196,-0.09977,0.89066,0.09372,0.43357,-0.24136,-0.56663,-0.05051,
1403636595863555328,-0.04431,0.13500,-0.09749,-0.07710,0.89332,0.07414,0.43651,-0.21883,-0.62177,-0.06142,
1403636595963555584,-0.06627,0.07443,-0.10293,-0.05590,0.89634,0.04903,0.43708,-0.23996,-0.57299,-0.04283,
1403636596063555584,-0.09341,0.02440,-0.10622,-0.03579,0.89990,0.02442,0.43393,-0.30133,-0.40976,-0.02411,
1403636596163555328,-0.12500,-0.00282,-0.10725,-0.02336,0.90199,0.00380,0.43110,-0.33137,-0.14246,0.01815,
1403636596263555584,-0.15920,-0.00100,-0.10361,-0.02070,0.90139,-0.00747,0.43245,-0.36668,0.13987,0.07867,
1403636596363555328,-0.19926,0.02168,-0.09265,-0.02116,0.89956,-0.01240,0.43611,-0.43068,0.29927,0.13169,
1403636596463555584,-0.24392,0.05424,-0.07817,-0.01994,0.89704,-0.00964,0.44140,-0.43127,0.34230,0.12779,
1403636596563555584,-0.28364,0.08693,-0.06573,-0.01940,0.89478,-0.00264,0.44609,-0.34546,0.31068,0.09723,
1403636596663555328,-0.31251,0.11445,-0.05804,-0.01861,0.89529,-0.00013,0.44510,-0.20839,0.23286,0.04841,
1403636596763555584,-0.32443,0.13159,-0.05546,-0.01869,0.89579,0.00402,0.44407,-0.00406,0.10957,0.00464,
1403636596863555328,-0.31354,0.13650,-0.05654,-0.01606,0.89329,0.00841,0.44912,0.23485,-0.00151,-0.01652,
1403636596963555584,-0.27861,0.13273,-0.05990,-0.01145,0.89192,0.01188,0.45189,0.45088,-0.07007,-0.03391,
1403636597063555584,-0.22584,0.12482,-0.06469,-0.00924,0.89544,0.01281,0.44491,0.59099,-0.09901,-0.05677,
1403636597163555328,-0.16205,0.11549,-0.06905,-0.01416,0.90022,0.01852,0.43481,0.67428,-0.09253,-0.01937,
1403636597263555584,-0.09156,0.10725,-0.06793,-0.02185,0.90146,0.03028,0.43124,0.71587,-0.06336,0.03998,
1403636597363555328,-0.01945,0.10360,-0.06413,-0.03078,0.89919,0.04466,0.43419,0.71461,-0.00698,0.04207,
1403636597463555584,0.04786,0.10674,-0.06154,-0.03865,0.89621,0.06146,0.43764,0.61573,0.06186,0.02062,
1403636597563555584,0.09979,0.11823,-0.06119,-0.05094,0.89220,0.08001,0.44158,0.41900,0.15403,-0.00817,
1403636597663555328,0.12884,0.13840,-0.06347,-0.07008,0.88626,0.09576,0.44774,0.15754,0.23048,-0.03055,
1403636597763555584,0.13177,0.16298,-0.06592,-0.08583,0.87995,0.10968,0.45419,-0.09080,0.24311,-0.02130,
1403636597863555328,0.11214,0.18444,-0.06740,-0.09313,0.87489,0.12108,0.45960,-0.27579,0.17283,-0.01725,
1403636597963555584,0.07663,0.19737,-0.06904,-0.09437,0.87277,0.13204,0.46036,-0.39682,0.08793,-0.02521,
1403636598063555584,0.03239,0.20216,-0.07217,-0.09331,0.87505,0.13713,0.45473,-0.45789,0.01368,-0.05503,
1403636598163555328,-0.01343,0.19960,-0.07864,-0.09150,0.88163,0.13682,0.44231,-0.43310,-0.06828,-0.08654,
1403636598263555584,-0.05120,0.19075,-0.08986,-0.08403,0.89069,0.13657,0.42540,-0.31131,-0.10902,-0.13468,
1403636598363555328,-0.07290,0.17894,-0.10325,-0.07511,0.89654,0.13517,0.41511,-0.11519,-0.12510,-0.14369,
1403636598463555584,-0.07413,0.16700,-0.11794,-0.06808,0.89795,0.13352,0.41378,0.09256,-0.10959,-0.15207,
1403636598563555584,-0.05471,0.15792,-0.13199,-0.06987,0.89436,0.13498,0.42074,0.27364,-0.07338,-0.13477,
1403636598663555328,-0.02238,0.15204,-0.14513,-0.07808,0.88691,0.13827,0.43379,0.36539,-0.04652,-0.14225,
1403636598763555584,0.01403,0.14892,-0.16173,-0.09087,0.87614,0.14387,0.45102,0.36210,-0.02418,-0.19173,
1403636598863555328,0.04834,0.14668,-0.18289,-0.10227,0.86413,0.14592,0.47067,0.32297,-0.02329,-0.23428,
1403636598963555584,0.07810,0.14438,-0.20679,-0.10602,0.85433,0.14460,0.48782,0.26578,-0.02045,-0.24357,
1403636599063555584,0.10123,0.14264,-0.22873,-0.11101,0.84578,0.14441,0.50148,0.19699,-0.00167,-0.18622,
1403636599163555328,0.11793,0.14248,-0.24367,-0.12332,0.83348,0.14360,0.51911,0.15285,-0.00091,-0.10941,
1403636599263555584,0.13320,0.14333,-0.25301,-0.12886,0.81616,0.13959,0.54570,0.13810,0.00898,-0.08373,
1403636599363555328,0.14551,0.14428,-0.26133,-0.13234,0.80354,0.13419,0.56462,0.11499,0.00407,-0.09394,
1403636599463555584,0.15513,0.14481,-0.27126,-0.12642,0.79948,0.13217,0.57217,0.08521,0.00312,-0.09712,
1403636599563555584,0.16177,0.14510,-0.28055,-0.12152,0.80327,0.12514,0.56950,0.04590,-0.00256,-0.09032,
1403636599663555328,0.16494,0.14433,-0.28938,-0.11802,0.80734,0.12234,0.56507,0.01742,-0.01319,-0.08668,
1403636599763555584,0.16541,0.14245,-0.29265,-0.12009,0.80124,0.12174,0.57339,0.00364,-0.02260,0.00252,
1403636599863555328,0.16509,0.14087,-0.29274,-0.12247,0.79301,0.11941,0.58471,-0.01942,-0.01332,-0.01022,
1403636599963555584,0.16461,0.13956,-0.29361,-0.12431,0.79258,0.11667,0.58545,0.00501,-0.00954,-0.01394,
1403636600063555584,0.16464,0.13807,-0.29509,-0.12689,0.79308,0.11406,0.58474,0.00967,-0.01911,-0.03018,
1403636600163555328,0.16437,0.13680,-0.29513,-0.12819,0.79079,0.11343,0.58767,0.00444,0.00529,0.00073,
1403636600263555584,0.16427,0.13725,-0.29525,-0.12974,0.79090,0.11266,0.58732,-0.00130,-0.00093,0.00137,
1403636600363555328,0.16399,0.13738,-0.29525,-0.13051,0.79090,0.11200,0.58728,0.00070,0.00073,0.00266,
1403636600463555584,0.16391,0.13752,-0.29526,-0.13107,0.79089,0.11176,0.58721,0.00109,-0.00138,0.00125,
1403636600563555584,0.16401,0.13738,-0.29521,-0.13056,0.79081,0.11218,0.58735,0.00595,-0.00169,0.00278,
1403636600663555328,0.16397,0.13744,-0.29524,-0.13090,0.79087,0.11186,0.58726,0.00568,-0.00719,0.00088,
1403636600763555584,0.16397,0.13750,-0.29525,-0.13119,0.79087,0.11174,0.58722,0.00366,-0.00560,0.00153,
1403636600863555328,0.16393,0.13750,-0.29525,-0.13115,0.79091,0.11176,0.58718,0.00409,-0.00169,0.00027,
1403636600963555584,0.16393,0.13752,-0.29525,-0.13120,0.79091,0.11171,0.58717,0.00208,-0.00321,0.00165,
1403636601063555584,0.16392,0.13752,-0.29525,-0.13122,0.79093,0.11175,0.58713,0.00237,0.00002,0.00037,
1403636601163555328,0.16391,0.13751,-0.29525,-0.13120,0.79095,0.11179,0.58710,0.00123,-0.00049,0.00000,
1403636601263555584,0.16391,0.13752,-0.29526,-0.13128,0.79095,0.11178,0.58708,0.00120,-0.00096,0.00003,
1403636601363555328,0.16390,0.13750,-0.29527,-0.13119,0.79094,0.11184,0.58711,0.00165,0.00167,0.00003,
1403636601463555584,0.16391,0.13751,-0.29529,-0.13125,0.79094,0.11183,0.58710,0.00133,-0.00015,0.00033,
1403636601563555584,0.16388,0.13749,-0.29530,-0.13127,0.79092,0.11180,0.58713,0.00216,0.00217,0.00005,
1403636601663555328,0.16389,0.13749,-0.29531,-0.13122,0.79088,0.11187,0.58718,0.00065,0.00059,0.00055,
1403636601763555584,0.16390,0.13749,-0.29533,-0.13125,0.79088,0.11190,0.58716,0.00118,0.00086,-0.00101,
1403636601863555328,0.16393,0.13750,-0.29536,-0.13129,0.79089,0.11190,0.58714,0.00163,-0.00110,0.00005,
1403636601963555584,0.16389,0.13750,-0.29534,-0.13126,0.79092,0.11196,0.58710,0.00024,0.00038,0.00027,
1403636602063555584,0.16385,0.13748,-0.29534,-0.13123,0.79095,0.11204,0.58705,0.00223,0.00089,-0.00062,
1403636602163555328,0.16386,0.13750,-0.29534,-0.13122,0.79094,0.11206,0.58707,0.00221,0.00047,0.00032,
1403636602263555584,0.16384,0.13749,-0.29533,-0.13116,0.79092,0.11210,0.58709,0.00199,0.00030,0.00050,
1403636602363555328,0.16385,0.13750,-0.29535,-0.13125,0.79093,0.11205,0.58706,0.00307,-0.00037,0.00017,
1403636602463555584,0.16385,0.13751,-0.29536,-0.13132,0.79091,0.11199,0.58708,0.00230,-0.00121,0.00031,
1403636602563555584,0.16383,0.13752,-0.29535,-0.13132,0.79094,0.11198,0.58705,0.00271,-0.00098,-0.00009,
1403636602663555328,0.16384,0.13751,-0.29535,-0.13128,0.79093,0.11201,0.58706,0.00279,-0.00014,0.00044,
1403636602763555584,0.16382,0.13752,-0.29535,-0.13128,0.79093,0.11197,0.58707,0.00167,-0.00103,0.00039,
1403636602863555328,0.16381,0.13752,-0.29535,-0.13131,0.79093,0.11197,0.58707,0.00120,-0.00115,0.00017,
1403636602963555584,0.16380,0.13752,-0.29536,-0.13131,0.79094,0.11198,0.58706,0.00204,-0.00047,0.00010,
1403636603063555584,0.16380,0.13753,-0.29536,-0.13135,0.79093,0.11199,0.58705,0.00054,-0.00055,0.00006,
1403636603163555328,0.16377,0.13752,-0.29535,-0.13129,0.79094,0.11199,0.58705,0.00008,0.00048,-0.00017,
1403636603263555584,0.16379,0.13750,-0.29536,-0.13133,0.79094,0.11201,0.58704,0.00135,-0.00066,-0.00053,
1403636603363555328,0.16376,0.13751,-0.29536,-0.13130,0.79093,0.11201,0.58707,0.00109,-0.00089,0.00007,
1403636603463555584,0.16376,0.13751,-0.29535,-0.13127,0.79093,0.11203,0.58706,0.00036,0.00036,0.00011,
1403636603563555584,0.16377,0.13750,-0.29535,-0.13127,0.79096,0.11203,0.58702,0.00075,0.00098,0.00008,
1403636603663555328,0.16376,0.13750,-0.29535,-0.13124,0.79096,0.11202,0.58704,0.00021,-0.00006,0.00010,
1403636603763555584,0.16374,0.13749,-0.29535,-0.13126,0.79099,0.11198,0.58700,0.00161,0.00030,-0.00119,
1403636603863555328,0.16378,0.13748,-0.29536,-0.13124,0.79093,0.11197,0.58708,0.00172,0.00054,0.00103,
1403636603963555584,0.16376,0.13746,-0.29535,-0.13115,0.79095,0.11202,0.58707,-0.00160,0.00008,-0.00003,
1403636604063555584,0.16376,0.13746,-0.29537,-0.13122,0.79098,0.11200,0.58702,-0.00029,-0.00097,-0.00125,
1403636604163555328,0.16374,0.13746,-0.29537,-0.13121,0.79097,0.11203,0.58702,0.00087,-0.00150,0.00022,
1403636604263555584,0.16373,0.13747,-0.29536,-0.13126,0.79099,0.11198,0.58700,0.00088,-0.00126,-0.00003,
1403636604363555328,0.16373,0.13747,-0.29535,-0.13122,0.79101,0.11202,0.58697,0.00138,-0.00076,0.00033,
1403636604463555584,0.16373,0.13746,-0.29536,-0.13122,0.79102,0.11203,0.58696,0.00133,-0.00096,-0.00088,
1403636604563555584,0.16373,0.13748,-0.29536,-0.13125,0.79101,0.11199,0.58697,0.00175,-0.00115,0.00017,
1403636604663555328,0.16372,0.13748,-0.29536,-0.13125,0.79102,0.11201,0.58695,0.00055,-0.00069,-0.00039,
1403636604763555584,0.16374,0.13748,-0.29535,-0.13123,0.79103,0.11202,0.58694,0.00077,-0.00065,0.00058,
1403636604863555328,0.16372,0.13748,-0.29534,-0.13120,0.79104,0.11202,0.58693,0.00084,0.00036,0.00042,
1403636604963555584,0.16373,0.13746,-0.29534,-0.13121,0.79106,0.11202,0.58691,0.00010,-0.00106,0.00009,
1403636605063555584,0.16372,0.13747,-0.29535,-0.13119,0.79108,0.11198,0.58689,0.00224,-0.00147,-0.00024,
1403636605163555328,0.16372,0.13747,-0.29535,-0.13119,0.79107,0.11196,0.58692,0.00201,0.00007,0.00088,
1403636605263555584,0.16372,0.13748,-0.29535,-0.13119,0.79108,0.11197,0.58690,0.00043,-0.00088,0.00032,
1403636605363555328,0.16371,0.13747,-0.29535,-0.13121,0.79108,0.11195,0.58689,0.00020,0.00030,0.00068,
1403636605463555584,0.16372,0.13746,-0.29534,-0.13119,0.79110,0.11196,0.58687,0.00059,-0.00002,0.00025,
1403636605563555584,0.16370,0.13747,-0.29533,-0.13116,0.79111,0.11195,0.58686,0.00004,0.00034,0.00046,
1403636605663555328,0.16371,0.13745,-0.29534,-0.13115,0.79112,0.11197,0.58685,0.00091,-0.00022,-0.00025,
1403636605763555584,0.16368,0.13745,-0.29531,-0.13110,0.79114,0.11195,0.58684,0.00017,-0.00058,0.00079,
1403636605863555328,0.16368,0.13744,-0.29531,-0.13108,0.79112,0.11194,0.58686,0.00065,0.00069,0.00024,
1403636605963555584,0.16369,0.13743,-0.29532,-0.13109,0.79114,0.11195,0.58684,0.00075,0.00027,-0.00043,
1403636606063555584,0.16369,0.13743,-0.29531,-0.13107,0.79114,0.11195,0.58685,0.00042,0.00014,0.00065,
1403636606163555328,0.16368,0.13743,-0.29531,-0.13103,0.79114,0.11193,0.58685,0.00006,0.00006,-0.00014,
1403636606263555584,0.16369,0.13742,-0.29531,-0.13102,0.79114,0.11195,0.58686,0.00170,-0.00025,0.00045,
1403636606363555328,0.16368,0.13743,-0.29531,-0.13102,0.79115,0.11193,0.58685,-0.00012,0.00070,0.00018,
1403636606463555584,0.16369,0.13742,-0.29531,-0.13104,0.79116,0.11193,0.58683,0.00131,-0.00014,0.00107,
1403636606563555584,0.16368,0.13741,-0.29532,-0.13104,0.79117,0.11192,0.58681,0.00115,-0.00086,-0.00027,
1403636606663555328,0.16368,0.13742,-0.29532,-0.13102,0.79116,0.11195,0.58683,0.00068,0.00064,0.00015,
1403636606763555584,0.16368,0.13742,-0.29531,-0.13102,0.79117,0.11194,0.58681,0.00003,0.00027,-0.00012,
1403636606863555328,0.16368,0.13741,-0.29531,-0.13104,0.79119,0.11195,0.58679,0.00081,-0.00062,0.00006,
1403636606963555584,0.16367,0.13741,-0.29529,-0.13099,0.79120,0.11194,0.58678,0.00080,0.00039,0.00067,
1403636607063555584,0.16367,0.13741,-0.29530,-0.13099,0.79121,0.11194,0.58676,-0.00010,-0.00033,0.00051,
1403636607163555328,0.16366,0.13739,-0.29529,-0.13097,0.79123,0.11193,0.58676,0.00050,-0.00064,0.00074,
1403636607263555584,0.16365,0.13740,-0.29528,-0.13093,0.79124,0.11192,0.58674,0.00055,0.00022,0.00001,
1403636607363555328,0.16366,0.13739,-0.29528,-0.13091,0.79125,0.11194,0.58673,-0.00008,-0.00003,0.00031,
1403636607463555584,0.16366,0.13737,-0.29529,-0.13091,0.79126,0.11191,0.58673,0.00100,-0.00064,0.00047,
1403636607563555584,0.16365,0.13738,-0.29528,-0.13087,0.79127,0.11191,0.58672,0.00021,-0.00085,0.00010,
1403636607663555328,0.16364,0.13738,-0.29527,-0.13083,0.79128,0.11190,0.58671,-0.00017,0.00016,0.00045,
1403636607763555584,0.16365,0.13737,-0.29527,-0.13085,0.79130,0.11189,0.58670,0.00114,-0.00065,-0.00011,
1403636607863555328,0.16366,0.13736,-0.29528,-0.13085,0.79128,0.11186,0.58671,0.00069,-0.00010,0.00018,
1403636607963555584,0.16364,0.13737,-0.29527,-0.13080,0.79129,0.11186,0.58672,0.00024,-0.00047,0.00028,
1403636608063555584,0.16364,0.13736,-0.29527,-0.13081,0.79131,0.11186,0.58670,0.00084,-0.00115,0.00004,
1403636608163555328,0.16365,0.13736,-0.29528,-0.13082,0.79130,0.11184,0.58670,0.00077,-0.00034,-0.00010,
1403636608263555584,0.16366,0.13736,-0.29528,-0.13085,0.79131,0.11184,0.58669,0.00093,-0.00078,-0.00000,
1403636608363555328,0.16366,0.13736,-0.29527,-0.13082,0.79131,0.11185,0.58668,0.00108,-0.00032,-0.00003,
1403636608463555584,0.16365,0.13735,-0.29528,-0.13083,0.79132,0.11184,0.58668,0.00051,-0.00020,0.00014,
1403636608563555584,0.16365,0.13736,-0.29528,-0.13082,0.79131,0.11183,0.58670,0.00086,-0.00117,0.00055,
1403636608663555328,0.16364,0.13736,-0.29528,-0.13078,0.79132,0.11184,0.58668,0.00016,-0.00027,0.00039,
1403636608763555584,0.16365,0.13735,-0.29528,-0.13078,0.79133,0.11185,0.58667,0.00068,-0.00029,-0.00011,
1403636608863555328,0.16365,0.13735,-0.29527,-0.13078,0.79134,0.11185,0.58666,-0.00004,-0.00062,0.00001,
1403636608963555584,0.16365,0.13734,-0.29528,-0.13079,0.79133,0.11182,0.58667,0.00030,-0.00109,0.00017,
1403636609063555584,0.16366,0.13734,-0.29527,-0.13078,0.79134,0.11185,0.58666,0.00078,0.00076,0.00058,
1403636609163555328,0.16365,0.13735,-0.29529,-0.13079,0.79133,0.11183,0.58668,0.00011,-0.00023,0.00043,
1403636609263555584,0.16367,0.13734,-0.29528,-0.13080,0.79133,0.11183,0.58667,0.00058,-0.00013,-0.00003,
1403636609363555328,0.16364,0.13734,-0.29528,-0.13078,0.79136,0.11184,0.58663,0.00070,0.00058,0.00018,
1403636609463555584,0.16365,0.13734,-0.29527,-0.13075,0.79135,0.11183,0.58665,-0.00006,0.00013,0.00034,
1403636609563555584,0.16365,0.13734,-0.29529,-0.13076,0.79134,0.11182,0.58666,0.00110,-0.00058,0.00030,
1403636609663555328,0.16362,0.13734,-0.29529,-0.13079,0.79138,0.11179,0.58661,0.00093,0.00061,-0.00085,
1403636609763555584,0.16365,0.13733,-0.29528,-0.13080,0.79134,0.11176,0.58667,0.00121,0.00057,0.00053,
1403636609863555328,0.16366,0.13732,-0.29527,-0.13073,0.79135,0.11179,0.58666,-0.00192,-0.00066,-0.00183,
1403636609963555584,0.16365,0.13732,-0.29528,-0.13075,0.79138,0.11176,0.58662,-0.00051,-0.00092,-0.00018,
1403636610063555584,0.16373,0.13743,-0.29533,-0.13109,0.79130,0.11161,0.58669,0.00041,-0.00040,-0.00004,
1403636610163555328,0.16381,0.13740,-0.29531,-0.13083,0.79116,0.11148,0.58696,0.00051,-0.00190,0.00004,
1403636610263555584,0.16383,0.13738,-0.29529,-0.13066,0.79117,0.11148,0.58698,0.00008,-0.00108,-0.00032,
1403636610363555328,0.16381,0.13739,-0.29530,-0.13071,0.79116,0.11141,0.58700,0.00168,-0.00062,-0.00104,
1403636610463555584,0.16384,0.13739,-0.29529,-0.13070,0.79115,0.11139,0.58702,0.00170,-0.00076,0.00144,
1403636610563555584,0.16383,0.13739,-0.29529,-0.13068,0.79116,0.11140,0.58701,0.00040,0.00028,-0.00000,
1403636610663555328,0.16384,0.13739,-0.29529,-0.13065,0.79117,0.11141,0.58700,-0.00021,-0.00051,0.00030,
1403636610763555584,0.16385,0.13740,-0.29525,-0.13057,0.79126,0.11150,0.58688,-0.00102,-0.00134,-0.00256,
1403636610863555328,0.16383,0.13740,-0.29528,-0.13067,0.79128,0.11157,0.58681,-0.00085,-0.00103,-0.00069,
1403636610963555584,0.16383,0.13740,-0.29526,-0.13063,0.79130,0.11162,0.58678,0.00132,0.00310,0.00167,
1403636611063555584,0.16384,0.13739,-0.29525,-0.13054,0.79129,0.11166,0.58681,0.00131,0.00080,0.00045,
